train_no,journey_date,station_seq,station_code,delay_min,reporting_lag_min,scheduled_count
12002,2025-10-09,11,RTM,61.4,5,7
12002,2025-10-09,12,KOTA,63.4,0,17
22415,2025-10-26,1,GZB,22.3,0,14
22415,2025-10-26,2,ALJN,22.5,0,4
22415,2025-10-26,3,TDL,32.4,0,2
22415,2025-10-26,4,CNB,29.7,0,6
22415,2025-10-26,5,PRYJ,31.0,24,12
22415,2025-10-26,6,DDU,35.7,0,13
22415,2025-10-26,7,PNBE,44.7,0,17
22415,2025-10-26,8,HWH,42.2,0,10
22415,2025-10-26,9,BCT,45.2,0,3
22415,2025-10-26,10,BRC,57.6,0,17
22415,2025-10-26,11,RTM,61.8,0,4
22415,2025-10-26,12,KOTA,65.4,32,12
22415,2025-10-26,13,MAS,69.3,0,3
22415,2025-10-26,14,SBC,71.5,0,9
22415,2025-10-26,15,NDLS,72.2,17,14
22415,2025-10-26,16,GZB,72.3,0,16
22415,2025-10-26,17,ALJN,75.2,13,2
22415,2025-10-26,18,TDL,80.2,6,11
22415,2025-10-26,19,CNB,83.6,0,8
22415,2025-10-26,20,PRYJ,82.6,0,2
12295,2025-10-03,1,GZB,0.0,0,5
12295,2025-10-03,2,ALJN,0.0,0,3
12295,2025-10-03,3,TDL,0.0,0,16
12295,2025-10-03,4,CNB,0.0,0,2
12295,2025-10-03,5,PRYJ,0.0,0,15
12295,2025-10-03,6,DDU,0.0,0,6
12295,2025-10-03,7,PNBE,0.0,24,10
12295,2025-10-03,8,HWH,0.0,0,6
12295,2025-10-03,9,BCT,0.0,0,3
12295,2025-10-03,10,BRC,0.0,0,10
12295,2025-10-03,11,RTM,5.3,0,8
12295,2025-10-03,12,KOTA,12.5,0,5
12295,2025-10-03,13,MAS,20.2,0,9
12295,2025-10-03,14,SBC,21.3,0,5
12295,2025-10-03,15,NDLS,20.4,0,8
12295,2025-10-03,16,GZB,19.6,7,10
12295,2025-10-03,17,ALJN,27.9,5,3
12295,2025-10-03,18,TDL,30.7,0,15
12295,2025-10-03,19,CNB,33.2,0,13
12295,2025-10-03,20,PRYJ,35.6,0,3
12295,2025-10-03,21,DDU,38.9,0,14
12431,2025-10-07,1,GZB,0.0,34,15
12431,2025-10-07,2,ALJN,0.0,0,8
12431,2025-10-07,3,TDL,0.0,0,12
12431,2025-10-07,4,CNB,6.8,0,17
12431,2025-10-07,5,PRYJ,8.5,32,8
12431,2025-10-07,6,DDU,7.2,11,7
12431,2025-10-07,7,PNBE,7.1,0,9
12431,2025-10-07,8,HWH,11.5,31,14
12431,2025-10-07,9,BCT,10.6,0,2
12431,2025-10-07,10,BRC,2.2,0,5
12431,2025-10-07,11,RTM,0.4,0,15
12431,2025-10-07,12,KOTA,8.9,0,11
12431,2025-10-07,13,MAS,12.4,0,16
12431,2025-10-07,14,SBC,18.8,0,5
12431,2025-10-07,15,NDLS,14.4,0,6
12259,2025-10-09,1,GZB,1.4,0,10
12259,2025-10-09,2,ALJN,0.0,0,3
12259,2025-10-09,3,TDL,0.0,0,6
12259,2025-10-09,4,CNB,4.3,0,12
12259,2025-10-09,5,PRYJ,9.6,0,14
12259,2025-10-09,6,DDU,17.8,0,11
12259,2025-10-09,7,PNBE,20.2,0,16
12259,2025-10-09,8,HWH,19.3,0,10
12259,2025-10-09,9,BCT,18.3,31,14
12259,2025-10-09,10,BRC,25.7,0,9
12951,2025-12-21,1,GZB,0.0,0,2
12951,2025-12-21,2,ALJN,0.0,14,10
12951,2025-12-21,3,TDL,0.6,11,13
12951,2025-12-21,4,CNB,0.0,0,17
12951,2025-12-21,5,PRYJ,0.0,0,14
12951,2025-12-21,6,DDU,0.0,0,14
12951,2025-12-21,7,PNBE,1.5,0,2
12951,2025-12-21,8,HWH,4.1,0,14
12951,2025-12-21,9,BCT,1.6,0,16
12951,2025-12-21,10,BRC,5.2,25,16
12951,2025-12-21,11,RTM,10.3,28,8
12951,2025-12-21,12,KOTA,12.1,0,14
12951,2025-12-21,13,MAS,18.1,0,11
12951,2025-12-21,14,SBC,28.2,0,10
12951,2025-12-21,15,NDLS,27.3,0,7
12951,2025-12-21,16,GZB,32.9,0,13
12951,2025-12-21,17,ALJN,32.1,0,14
12951,2025-12-21,18,TDL,36.5,0,6
12951,2025-12-21,19,CNB,40.0,14,10
12951,2025-12-21,20,PRYJ,45.1,22,16
12951,2025-12-21,21,DDU,42.4,0,6
12951,2025-12-21,22,PNBE,47.6,0,12
12305,2025-11-13,1,GZB,5.8,26,15
12305,2025-11-13,2,ALJN,5.9,0,16
12305,2025-11-13,3,TDL,9.0,20,10
12305,2025-11-13,4,CNB,7.5,0,16
12305,2025-11-13,5,PRYJ,9.1,9,17
12305,2025-11-13,6,DDU,12.8,0,2
12305,2025-11-13,7,PNBE,16.9,0,14
12305,2025-11-13,8,HWH,24.9,0,14
12305,2025-11-13,9,BCT,20.4,0,12
12305,2025-11-13,10,BRC,23.8,0,14
12305,2025-11-13,11,RTM,25.5,28,15
12305,2025-11-13,12,KOTA,29.7,21,6
12305,2025-11-13,13,MAS,30.9,0,11
12305,2025-11-13,14,SBC,26.3,18,2
12305,2025-11-13,15,NDLS,23.1,21,4
12305,2025-11-13,16,GZB,22.4,0,14
12305,2025-11-13,17,ALJN,18.1,0,7
12305,2025-11-13,18,TDL,23.6,0,3
12801,2025-10-31,1,GZB,16.0,0,15
12801,2025-10-31,2,ALJN,17.9,0,8
12801,2025-10-31,3,TDL,16.9,0,13
12801,2025-10-31,4,CNB,18.2,0,12
12801,2025-10-31,5,PRYJ,22.2,0,8
12801,2025-10-31,6,DDU,17.8,0,17
12801,2025-10-31,7,PNBE,17.7,24,16
12801,2025-10-31,8,HWH,16.2,21,4
12801,2025-10-31,9,BCT,18.6,0,12
12801,2025-10-31,10,BRC,18.4,0,17
12801,2025-10-31,11,RTM,21.1,0,7
12801,2025-10-31,12,KOTA,28.0,0,5
12801,2025-10-31,13,MAS,28.5,0,10
12801,2025-10-31,14,SBC,30.5,0,13
12801,2025-10-31,15,NDLS,30.9,0,5
12801,2025-10-31,16,GZB,32.8,0,16
12801,2025-10-31,17,ALJN,35.3,0,13
12801,2025-10-31,18,TDL,33.5,33,8
12801,2025-10-31,19,CNB,27.0,0,12
12801,2025-10-31,20,PRYJ,35.5,0,6
12801,2025-11-16,1,GZB,0.0,0,2
12801,2025-11-16,2,ALJN,0.0,18,12
12801,2025-11-16,3,TDL,0.1,0,9
12801,2025-11-16,4,CNB,4.3,0,10
12801,2025-11-16,5,PRYJ,2.9,27,7
12801,2025-11-16,6,DDU,2.1,0,15
12801,2025-11-16,7,PNBE,1.7,0,13
12801,2025-11-16,8,HWH,1.2,0,4
12801,2025-11-16,9,BCT,0.0,0,5
12801,2025-11-16,10,BRC,0.0,0,2
12801,2025-11-16,11,RTM,0.0,0,12
12801,2025-11-16,12,KOTA,0.0,0,14
12801,2025-11-16,13,MAS,2.2,0,6
12801,2025-11-16,14,SBC,11.4,0,14
12801,2025-11-16,15,NDLS,8.9,0,8
12801,2025-11-16,16,GZB,8.9,0,8
12801,2025-11-16,17,ALJN,9.4,11,13
12801,2025-11-16,18,TDL,12.2,0,15
12137,2025-10-25,1,GZB,6.5,0,8
12137,2025-10-25,2,ALJN,12.8,0,15
12137,2025-10-25,3,TDL,18.9,0,10
12137,2025-10-25,4,CNB,25.2,0,16
12137,2025-10-25,5,PRYJ,26.5,0,7
12137,2025-10-25,6,DDU,27.4,0,3
12137,2025-10-25,7,PNBE,37.0,0,9
12137,2025-10-25,8,HWH,32.9,0,9
12137,2025-10-25,9,BCT,38.1,0,13
12137,2025-10-25,10,BRC,42.4,10,6
12137,2025-10-25,11,RTM,45.9,31,16
12137,2025-10-25,12,KOTA,49.6,0,4
12137,2025-10-25,13,MAS,48.4,0,6
12137,2025-10-25,14,SBC,48.4,0,6
12137,2025-10-25,15,NDLS,59.4,0,13
12723,2025-11-20,1,GZB,0.0,0,10
12723,2025-11-20,2,ALJN,0.0,28,6
12723,2025-11-20,3,TDL,0.0,0,7
12723,2025-11-20,4,CNB,0.0,0,7
12723,2025-11-20,5,PRYJ,0.0,0,13
12723,2025-11-20,6,DDU,0.0,0,8
12723,2025-11-20,7,PNBE,0.0,0,16
12723,2025-11-20,8,HWH,0.0,0,4
12723,2025-11-20,9,BCT,0.0,0,16
12723,2025-11-20,10,BRC,0.0,11,7
12863,2025-11-08,1,GZB,0.0,6,13
12863,2025-11-08,2,ALJN,0.0,17,14
12863,2025-11-08,3,TDL,0.0,0,6
12863,2025-11-08,4,CNB,0.0,0,9
12863,2025-11-08,5,PRYJ,0.0,0,10
12863,2025-11-08,6,DDU,0.0,0,6
12863,2025-11-08,7,PNBE,0.0,0,10
12863,2025-11-08,8,HWH,0.0,0,12
12863,2025-11-08,9,BCT,0.0,17,8
12863,2025-11-08,10,BRC,0.0,0,11
12863,2025-11-08,11,RTM,0.0,31,5
12863,2025-11-08,12,KOTA,0.0,14,16
12863,2025-11-08,13,MAS,0.0,31,7
12863,2025-11-08,14,SBC,0.0,0,11
12863,2025-11-08,15,NDLS,0.0,0,6
12863,2025-11-08,16,GZB,0.0,23,5
12301,2025-11-12,1,GZB,10.9,0,13
12301,2025-11-12,2,ALJN,15.1,0,10
12301,2025-11-12,3,TDL,15.1,0,17
12301,2025-11-12,4,CNB,22.7,0,3
12301,2025-11-12,5,PRYJ,24.0,0,14
12301,2025-11-12,6,DDU,19.5,0,17
12301,2025-11-12,7,PNBE,25.0,20,12
12301,2025-11-12,8,HWH,25.2,0,8
12301,2025-11-12,9,BCT,23.4,0,8
12301,2025-11-12,10,BRC,28.6,14,13
12301,2025-11-12,11,RTM,32.5,0,2
12301,2025-11-12,12,KOTA,30.4,0,5
12953,2025-12-23,1,GZB,39.1,26,4
12953,2025-12-23,2,ALJN,32.3,0,9
12953,2025-12-23,3,TDL,34.3,33,17
12953,2025-12-23,4,CNB,40.6,0,14
12953,2025-12-23,5,PRYJ,47.7,0,16
12953,2025-12-23,6,DDU,50.9,0,12
12953,2025-12-23,7,PNBE,51.1,0,9
12953,2025-12-23,8,HWH,48.2,0,4
12953,2025-12-23,9,BCT,48.1,24,9
12953,2025-12-23,10,BRC,48.2,0,14
12953,2025-12-23,11,RTM,46.3,14,12
12953,2025-12-23,12,KOTA,46.9,0,12
12953,2025-12-23,13,MAS,49.8,0,13
12953,2025-12-23,14,SBC,50.3,9,6
12953,2025-12-23,15,NDLS,46.0,0,15
12953,2025-12-23,16,GZB,44.6,0,16
12953,2025-12-23,17,ALJN,50.8,0,3
12953,2025-12-23,18,TDL,52.7,5,12
12953,2025-12-23,19,CNB,50.6,0,13
12953,2025-12-23,20,PRYJ,50.1,0,7
12953,2025-12-23,21,DDU,44.2,0,8
12953,2025-12-23,22,PNBE,46.2,0,9
12953,2025-12-23,23,HWH,45.1,0,4
12953,2025-12-23,24,BCT,45.0,0,3
12953,2025-11-07,1,GZB,1.5,0,2
12953,2025-11-07,2,ALJN,0.0,0,9
12953,2025-11-07,3,TDL,0.0,0,12
12953,2025-11-07,4,CNB,0.0,10,16
12953,2025-11-07,5,PRYJ,0.0,0,4
12953,2025-11-07,6,DDU,0.0,0,3
12953,2025-11-07,7,PNBE,1.1,0,6
12953,2025-11-07,8,HWH,1.5,29,16
12953,2025-11-07,9,BCT,0.0,0,3
12953,2025-11-07,10,BRC,0.0,0,2
12953,2025-11-07,11,RTM,0.0,0,5
12953,2025-11-07,12,KOTA,0.0,0,14
12953,2025-11-07,13,MAS,0.0,0,7
12953,2025-11-07,14,SBC,1.7,0,5
12953,2025-11-07,15,NDLS,9.1,0,8
12953,2025-11-07,16,GZB,13.6,0,2
12953,2025-11-07,17,ALJN,21.5,0,7
12953,2025-11-07,18,TDL,30.1,24,13
12953,2025-11-07,19,CNB,28.7,0,8
12953,2025-11-07,20,PRYJ,32.1,0,2
12953,2025-11-07,21,DDU,29.4,0,12
12953,2025-11-07,22,PNBE,36.1,0,11
12001,2025-11-11,1,GZB,0.0,0,4
12001,2025-11-11,2,ALJN,0.0,0,6
12001,2025-11-11,3,TDL,0.0,9,2
12001,2025-11-11,4,CNB,0.0,0,17
12001,2025-11-11,5,PRYJ,0.0,0,8
12001,2025-11-11,6,DDU,0.0,0,4
12001,2025-11-11,7,PNBE,0.0,0,14
12001,2025-11-11,8,HWH,0.0,17,9
12001,2025-11-11,9,BCT,0.0,0,13
12001,2025-11-11,10,BRC,0.0,0,4
12001,2025-11-11,11,RTM,0.0,0,16
12001,2025-11-11,12,KOTA,0.0,0,10
12001,2025-11-11,13,MAS,0.0,0,2
12001,2025-11-11,14,SBC,0.0,5,7
12001,2025-11-11,15,NDLS,0.0,13,8
12001,2025-11-11,16,GZB,0.0,18,11
12001,2025-11-11,17,ALJN,0.0,0,3
12001,2025-11-11,18,TDL,0.0,10,11
12001,2025-11-11,19,CNB,0.0,0,7
12001,2025-11-11,20,PRYJ,0.0,0,11
12001,2025-11-11,21,DDU,0.0,0,13
12001,2025-11-11,22,PNBE,0.0,0,9
12001,2025-11-11,23,HWH,0.0,10,4
12951,2025-11-07,1,GZB,0.0,0,9
12951,2025-11-07,2,ALJN,0.0,0,11
12951,2025-11-07,3,TDL,0.0,0,15
12951,2025-11-07,4,CNB,0.0,0,4
12951,2025-11-07,5,PRYJ,0.0,0,3
12951,2025-11-07,6,DDU,0.0,33,3
12951,2025-11-07,7,PNBE,0.0,0,14
12951,2025-11-07,8,HWH,0.0,34,10
12951,2025-11-07,9,BCT,0.0,0,14
12951,2025-11-07,10,BRC,0.0,0,3
12951,2025-11-07,11,RTM,0.0,0,7
12951,2025-11-07,12,KOTA,0.0,0,12
12951,2025-11-07,13,MAS,0.0,0,2
12951,2025-11-07,14,SBC,0.4,0,15
12951,2025-11-07,15,NDLS,0.0,0,17
12951,2025-11-07,16,GZB,0.0,0,5
12951,2025-11-07,17,ALJN,0.0,0,5
12951,2025-11-07,18,TDL,0.0,0,4
12951,2025-11-07,19,CNB,0.0,0,16
12953,2025-11-17,1,GZB,0.0,0,6
12953,2025-11-17,2,ALJN,4.0,12,3
12953,2025-11-17,3,TDL,0.0,0,13
12953,2025-11-17,4,CNB,0.0,0,4
12953,2025-11-17,5,PRYJ,0.0,0,10
12953,2025-11-17,6,DDU,0.0,0,2
12953,2025-11-17,7,PNBE,0.0,0,17
12953,2025-11-17,8,HWH,0.0,0,4
12953,2025-11-17,9,BCT,0.0,7,12
12953,2025-11-17,10,BRC,0.0,0,2
12953,2025-11-17,11,RTM,0.0,0,14
12953,2025-11-17,12,KOTA,0.0,18,11
12953,2025-11-17,13,MAS,0.0,18,3
12953,2025-11-17,14,SBC,0.0,0,14
12953,2025-11-17,15,NDLS,0.0,0,12
12953,2025-11-17,16,GZB,0.0,0,16
12953,2025-11-17,17,ALJN,0.0,15,7
12953,2025-11-17,18,TDL,0.0,0,10
12953,2025-11-17,19,CNB,0.0,0,13
12953,2025-11-17,20,PRYJ,0.0,0,8
12953,2025-11-17,21,DDU,0.0,0,14
12953,2025-11-17,22,PNBE,0.0,0,14
12807,2025-11-18,1,GZB,17.9,6,17
12807,2025-11-18,2,ALJN,14.9,0,3
12807,2025-11-18,3,TDL,12.2,0,16
12807,2025-11-18,4,CNB,16.8,7,4
12807,2025-11-18,5,PRYJ,20.9,0,6
12807,2025-11-18,6,DDU,24.5,8,13
12807,2025-11-18,7,PNBE,25.2,0,9
12807,2025-11-18,8,HWH,30.6,31,2
12807,2025-11-18,9,BCT,40.6,0,9
12807,2025-11-18,10,BRC,37.6,30,16
12807,2025-11-18,11,RTM,42.9,18,8
12431,2025-11-12,1,GZB,0.0,0,15
12431,2025-11-12,2,ALJN,0.0,0,14
12431,2025-11-12,3,TDL,6.5,0,6
12431,2025-11-12,4,CNB,6.7,0,2
12431,2025-11-12,5,PRYJ,10.8,0,16
12431,2025-11-12,6,DDU,11.2,33,8
12431,2025-11-12,7,PNBE,13.6,0,5
12431,2025-11-12,8,HWH,10.3,0,11
12431,2025-11-12,9,BCT,15.6,0,17
12431,2025-11-12,10,BRC,14.1,0,4
12431,2025-11-12,11,RTM,13.9,0,2
12431,2025-11-12,12,KOTA,13.1,0,16
12431,2025-11-12,13,MAS,13.7,0,13
12431,2025-11-12,14,SBC,14.6,0,6
12431,2025-11-12,15,NDLS,13.0,12,11
12431,2025-11-12,16,GZB,17.3,0,14
12431,2025-11-12,17,ALJN,19.2,9,14
12431,2025-11-12,18,TDL,17.1,0,16
12431,2025-11-12,19,CNB,17.6,7,2
12431,2025-11-12,20,PRYJ,21.7,0,10
12951,2025-11-21,1,GZB,0.0,10,5
12951,2025-11-21,2,ALJN,0.8,17,17
12951,2025-11-21,3,TDL,4.4,29,17
12951,2025-11-21,4,CNB,2.8,26,4
12951,2025-11-21,5,PRYJ,3.1,0,10
12951,2025-11-21,6,DDU,0.0,0,7
12951,2025-11-21,7,PNBE,0.0,0,5
12951,2025-11-21,8,HWH,0.0,0,11
12951,2025-11-21,9,BCT,0.0,0,12
12951,2025-11-21,10,BRC,0.0,0,10
12951,2025-11-21,11,RTM,0.0,27,4
12951,2025-11-21,12,KOTA,0.0,0,11
12951,2025-11-21,13,MAS,0.0,0,8
12951,2025-11-21,14,SBC,0.0,24,17
12951,2025-11-21,15,NDLS,0.4,28,5
12951,2025-11-21,16,GZB,1.9,0,2
12951,2025-11-21,17,ALJN,7.7,0,6
12259,2025-12-22,1,GZB,0.0,0,7
12259,2025-12-22,2,ALJN,0.0,0,17
12259,2025-12-22,3,TDL,0.0,0,3
12259,2025-12-22,4,CNB,0.0,0,16
12259,2025-12-22,5,PRYJ,0.0,0,17
12259,2025-12-22,6,DDU,0.0,0,3
12259,2025-12-22,7,PNBE,0.0,0,6
12259,2025-12-22,8,HWH,0.0,6,15
12259,2025-12-22,9,BCT,0.0,0,15
12259,2025-12-22,10,BRC,0.0,0,11
12259,2025-12-22,11,RTM,0.0,0,15
12259,2025-12-22,12,KOTA,0.0,0,11
12259,2025-12-22,13,MAS,0.0,0,12
12259,2025-12-22,14,SBC,0.0,0,11
12259,2025-12-22,15,NDLS,0.0,0,15
12259,2025-12-22,16,GZB,0.0,0,4
12259,2025-12-22,17,ALJN,0.0,0,16
12259,2025-12-22,18,TDL,0.0,0,4
12305,2025-11-06,1,GZB,0.0,22,10
12305,2025-11-06,2,ALJN,0.0,0,13
12305,2025-11-06,3,TDL,0.0,0,10
12305,2025-11-06,4,CNB,2.0,0,4
12305,2025-11-06,5,PRYJ,9.9,25,5
12305,2025-11-06,6,DDU,14.5,11,6
12305,2025-11-06,7,PNBE,13.9,0,7
12305,2025-11-06,8,HWH,22.3,27,14
12305,2025-11-06,9,BCT,20.1,0,10
12305,2025-11-06,10,BRC,22.2,0,2
22415,2025-12-22,1,GZB,0.0,0,7
22415,2025-12-22,2,ALJN,0.0,0,4
22415,2025-12-22,3,TDL,0.0,23,5
22415,2025-12-22,4,CNB,0.0,0,5
22415,2025-12-22,5,PRYJ,0.8,0,13
22415,2025-12-22,6,DDU,0.0,8,9
22415,2025-12-22,7,PNBE,0.0,20,3
22415,2025-12-22,8,HWH,0.0,0,17
22415,2025-12-22,9,BCT,0.0,0,13
22415,2025-12-22,10,BRC,0.0,0,17
22415,2025-12-22,11,RTM,0.0,21,4
22415,2025-12-22,12,KOTA,0.0,0,17
22415,2025-12-22,13,MAS,0.0,0,2
22415,2025-12-22,14,SBC,0.0,8,13
22415,2025-12-22,15,NDLS,0.0,15,7
22415,2025-12-22,16,GZB,0.0,0,4
22415,2025-12-22,17,ALJN,0.0,0,5
22415,2025-12-22,18,TDL,0.0,21,10
22415,2025-12-22,19,CNB,1.8,0,6
22415,2025-12-22,20,PRYJ,3.0,9,11
22415,2025-12-22,21,DDU,3.6,6,13
22415,2025-12-22,22,PNBE,2.8,0,16
22415,2025-12-22,23,HWH,3.0,0,8
12953,2025-12-10,1,GZB,0.0,0,8
12953,2025-12-10,2,ALJN,0.0,0,3
12953,2025-12-10,3,TDL,0.0,0,5
12953,2025-12-10,4,CNB,0.0,0,9
12953,2025-12-10,5,PRYJ,0.0,0,8
12953,2025-12-10,6,DDU,0.0,0,7
12953,2025-12-10,7,PNBE,1.9,0,3
12953,2025-12-10,8,HWH,9.6,0,16
12953,2025-12-10,9,BCT,16.6,0,14
12953,2025-12-10,10,BRC,16.8,0,16
12953,2025-12-10,11,RTM,18.7,0,2
12953,2025-12-10,12,KOTA,25.1,0,10
12953,2025-12-10,13,MAS,24.1,0,14
12953,2025-12-10,14,SBC,28.8,0,11
12953,2025-12-10,15,NDLS,37.8,0,9
12953,2025-12-10,16,GZB,38.6,0,5
12953,2025-12-10,17,ALJN,42.1,0,6
12953,2025-12-10,18,TDL,44.0,0,9
12953,2025-12-10,19,CNB,41.2,32,13
12953,2025-12-10,20,PRYJ,43.5,0,13
12953,2025-12-10,21,DDU,43.3,0,12
12953,2025-12-10,22,PNBE,48.3,0,8
12423,2025-10-14,1,GZB,5.8,0,2
12423,2025-10-14,2,ALJN,13.8,0,5
12423,2025-10-14,3,TDL,14.0,0,17
12423,2025-10-14,4,CNB,12.9,0,5
12423,2025-10-14,5,PRYJ,16.7,0,16
12423,2025-10-14,6,DDU,12.3,0,11
12423,2025-10-14,7,PNBE,18.8,32,6
12423,2025-10-14,8,HWH,16.7,0,9
12423,2025-10-14,9,BCT,20.7,0,15
12423,2025-10-14,10,BRC,22.5,0,4
12423,2025-10-14,11,RTM,21.4,0,2
12423,2025-10-14,12,KOTA,17.9,22,5
12423,2025-10-14,13,MAS,14.8,0,4
12423,2025-10-14,14,SBC,21.8,0,7
12423,2025-10-14,15,NDLS,19.9,0,11
12423,2025-10-14,16,GZB,21.4,0,12
12423,2025-10-14,17,ALJN,20.5,0,9
12423,2025-10-14,18,TDL,17.5,0,13
12951,2025-11-07,1,GZB,0.0,0,9
12951,2025-11-07,2,ALJN,0.0,0,16
12951,2025-11-07,3,TDL,0.0,0,4
12951,2025-11-07,4,CNB,0.0,0,10
12951,2025-11-07,5,PRYJ,0.0,0,14
12951,2025-11-07,6,DDU,0.0,0,16
12951,2025-11-07,7,PNBE,0.0,0,10
12951,2025-11-07,8,HWH,0.0,0,13
12951,2025-11-07,9,BCT,0.0,0,17
12951,2025-11-07,10,BRC,0.0,0,17
12951,2025-11-07,11,RTM,0.0,11,11
12951,2025-11-07,12,KOTA,4.4,12,3
12951,2025-11-07,13,MAS,10.3,11,7
12951,2025-11-07,14,SBC,14.1,0,11
12951,2025-11-07,15,NDLS,11.8,10,17
12305,2025-12-18,1,GZB,18.8,0,16
12305,2025-12-18,2,ALJN,18.6,12,5
12305,2025-12-18,3,TDL,15.1,0,4
12305,2025-12-18,4,CNB,16.8,0,9
12305,2025-12-18,5,PRYJ,19.4,0,4
12305,2025-12-18,6,DDU,18.8,0,6
12305,2025-12-18,7,PNBE,22.4,0,13
12305,2025-12-18,8,HWH,27.2,17,14
12305,2025-12-18,9,BCT,32.5,0,3
12305,2025-12-18,10,BRC,33.3,0,9
12305,2025-12-18,11,RTM,32.1,0,4
12305,2025-12-18,12,KOTA,32.4,0,14
12305,2025-12-18,13,MAS,27.0,7,11
12305,2025-12-18,14,SBC,34.2,0,12
12305,2025-12-18,15,NDLS,35.9,0,5
12807,2025-11-26,1,GZB,0.0,23,6
12807,2025-11-26,2,ALJN,0.0,0,16
12807,2025-11-26,3,TDL,0.0,8,3
12807,2025-11-26,4,CNB,0.0,0,16
12807,2025-11-26,5,PRYJ,0.0,0,13
12807,2025-11-26,6,DDU,0.0,0,12
12807,2025-11-26,7,PNBE,0.0,0,16
12807,2025-11-26,8,HWH,0.0,16,5
12807,2025-11-26,9,BCT,0.0,0,8
12807,2025-11-26,10,BRC,5.0,0,6
12807,2025-11-26,11,RTM,7.3,0,13
12807,2025-11-26,12,KOTA,5.5,0,6
12807,2025-10-29,1,GZB,0.0,0,11
12807,2025-10-29,2,ALJN,0.0,0,9
12807,2025-10-29,3,TDL,0.0,25,15
12807,2025-10-29,4,CNB,0.0,10,7
12807,2025-10-29,5,PRYJ,0.0,0,5
12807,2025-10-29,6,DDU,0.0,0,2
12807,2025-10-29,7,PNBE,0.0,0,12
12807,2025-10-29,8,HWH,0.0,22,16
12807,2025-10-29,9,BCT,0.0,0,4
12807,2025-10-29,10,BRC,0.0,0,10
12807,2025-10-29,11,RTM,0.0,0,2
12807,2025-10-29,12,KOTA,0.0,0,11
12807,2025-10-29,13,MAS,0.5,0,10
12807,2025-10-29,14,SBC,4.7,0,9
12807,2025-10-29,15,NDLS,6.4,0,5
12807,2025-10-29,16,GZB,7.8,16,3
12807,2025-10-29,17,ALJN,9.7,0,13
12723,2025-10-31,1,GZB,0.0,0,11
12723,2025-10-31,2,ALJN,0.0,0,12
12723,2025-10-31,3,TDL,0.0,23,5
12723,2025-10-31,4,CNB,0.0,8,6
12723,2025-10-31,5,PRYJ,0.0,0,11
12723,2025-10-31,6,DDU,0.0,14,17
12723,2025-10-31,7,PNBE,0.0,0,17
12723,2025-10-31,8,HWH,0.0,32,15
12723,2025-10-31,9,BCT,0.0,0,5
12723,2025-10-31,10,BRC,0.0,0,14
12301,2025-12-17,1,GZB,0.0,0,4
12301,2025-12-17,2,ALJN,0.0,0,12
12301,2025-12-17,3,TDL,0.0,0,3
12301,2025-12-17,4,CNB,2.3,0,15
12301,2025-12-17,5,PRYJ,2.0,0,6
12301,2025-12-17,6,DDU,0.8,0,16
12301,2025-12-17,7,PNBE,0.0,0,11
12301,2025-12-17,8,HWH,2.5,0,13
12301,2025-12-17,9,BCT,2.2,27,14
12301,2025-12-17,10,BRC,3.9,18,2
12301,2025-12-17,11,RTM,6.2,33,11
12301,2025-12-17,12,KOTA,7.4,0,7
12301,2025-12-17,13,MAS,9.4,15,8
12301,2025-12-17,14,SBC,11.4,0,13
12301,2025-12-17,15,NDLS,11.6,0,16
12301,2025-12-17,16,GZB,5.9,0,3
12301,2025-12-17,17,ALJN,7.1,0,4
12301,2025-12-17,18,TDL,8.2,0,9
12301,2025-12-17,19,CNB,2.8,24,6
12301,2025-12-17,20,PRYJ,5.5,0,4
12801,2025-11-18,1,GZB,0.0,24,13
12801,2025-11-18,2,ALJN,0.0,18,8
12801,2025-11-18,3,TDL,0.0,0,5
12801,2025-11-18,4,CNB,0.0,0,5
12801,2025-11-18,5,PRYJ,0.0,0,14
12801,2025-11-18,6,DDU,0.0,0,16
12801,2025-11-18,7,PNBE,0.0,34,13
12801,2025-11-18,8,HWH,0.0,8,9
12801,2025-11-18,9,BCT,0.0,0,4
12801,2025-11-18,10,BRC,0.8,0,9
12801,2025-11-18,11,RTM,1.3,0,11
12801,2025-11-18,12,KOTA,1.7,0,7
12801,2025-11-18,13,MAS,3.6,0,12
12801,2025-11-18,14,SBC,0.1,26,4
12801,2025-11-18,15,NDLS,5.0,0,13
12801,2025-11-18,16,GZB,10.1,0,13
12801,2025-11-18,17,ALJN,21.1,8,9
12801,2025-11-12,1,GZB,0.0,0,12
12801,2025-11-12,2,ALJN,3.0,23,15
12801,2025-11-12,3,TDL,0.0,0,5
12801,2025-11-12,4,CNB,0.0,18,11
12801,2025-11-12,5,PRYJ,0.0,8,7
12801,2025-11-12,6,DDU,0.0,0,3
12801,2025-11-12,7,PNBE,0.0,0,15
12801,2025-11-12,8,HWH,0.0,12,13
12801,2025-11-12,9,BCT,0.0,0,16
12801,2025-11-12,10,BRC,0.0,14,2
12801,2025-11-12,11,RTM,0.0,0,16
12801,2025-11-12,12,KOTA,0.0,0,6
12801,2025-11-12,13,MAS,0.0,0,11
12801,2025-11-12,14,SBC,0.0,0,17
12626,2025-12-19,1,GZB,0.0,0,6
12626,2025-12-19,2,ALJN,0.0,14,9
12626,2025-12-19,3,TDL,0.0,0,6
